date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,rateUSD
2023-12-31,DXCM,USD,0001093557,2024-02-08,2024-02-08 17:14:40,2023,FY,3622300000,1333400000,2288900000,0.6318913398,505800000.0,1004600000,180800000,1185400000,-3900000,1691200000,3024600000,135000000,20300000,186000000,916700000,0.2530712531,597700000,0.1650056594,-2000000,710400000,0.1961184883,168900000,541500000,0.1494906551,1.4,1.3,386000000,425500000,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/0001093557-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/dxcm-20231231.htm,1.0
2022-12-31,DXCM,USD,0001093557,2023-02-09,2023-02-09 17:06:55,2022,FY,2909800000,1026700000,1883100000,0.6471578803,484200000.0,867200000,133000000,1000200000,7500000,1491900000,2518600000,18000000,18600000,155900000,416900000,0.1432744519,391200000,0.1344422297,-400000,390800000,0.1343047632,49600000,341200000,0.1172589181,0.88,0.8,389400000,427500000,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/0001093557-23-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/dxcm-20221231.htm,1.0
2021-12-31,DXCM,USD,0001093557,2022-02-14,2022-02-14 16:31:44,2021,FY,2448500000,768000000,1680500000,0.6863385746,604200000.0,684100000,126400000,810500000,-1700000,1414700000,2182700000,1700000,102000000,101900000,277400000,0.1132938534,175400000,0.0716356953,-1500000,173900000,0.0710230754,19200000,154700000,0.0631815397,0.4,0.36,386900000,428800000,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/0001093557-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/dxcm-20211231.htm,1.0
2020-12-31,DXCM,USD,0001093557,2021-02-11,2021-02-11 17:18:05,2020,FY,1926700000,646600000,1280100000,0.6644002699,359900000.0,544200000,76500000,620700000,0,980600000,1627200000,16100000,84700000,67099999,382700000,0.1986297815,299500000,0.1554471376,-74500000,225000000,0.1167799865,-268600000,493600000,0.2561893393,1.31,1.27,377600000,390000000,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/0001093557-21-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/dxcm-20201231.htm,1.0
2019-12-31,DXCM,USD,0001093557,2020-02-13,2020-02-13 17:17:25,2019,FY,1476000000,544500000,931500000,0.631097561,273500000.0,482600000,33100000,515700000,0,789200000,1333700000,26400000,60300000,48700000,164500000,0.1114498645,142300000,0.0964092141,-38100000,104200000,0.070596206,3100000,101100000,0.068495935,0.28,0.27,364400000,369200000,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/0001093557-20-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/dxcm-12312019x10kasof1.htm,1.0
2023-12-31,CDW,USD,0001402057,2024-02-26,2024-02-26 16:05:30,2023,FY,21376000000,16569200000,4806800000,0.224869012,0.0,2756500000,215000000,2971500000,-154400000,3125900000,19695100000,0,226600000,271000000,1947500000,0.0911068488,1680900000,0.0786349177,-230700000,1450200000,0.0678424401,345900000,1104300000,0.051660741,8.2,8.1,134600000,136300000,https://www.sec.gov/Archives/edgar/data/1402057/000140205724000015/0001402057-24-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205724000015/cdw-20231231.htm,1.0
2022-12-31,CDW,USD,0001402057,2023-02-24,2023-02-24 16:30:45,2022,FY,23748700000,19062100000,4686600000,0.1973413282,0.0,2951400000,211000000,2951400000,-11700000,2951400000,22013500000,235700000,235700000,291000000,1723500000,0.0725723934,1735200000,0.073065052,-247400000,1487800000,0.0626476397,373300000,1114500000,0.0469288845,8.24,8.14,135200000,137000000,https://www.sec.gov/Archives/edgar/data/1402057/000140205723000052/0001402057-23-000052-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205723000052/cdw-20221231.htm,1.0
2021-12-31,CDW,USD,0001402057,2022-02-28,2022-02-28 16:19:18,2021,FY,20820800000,17252300000,3568500000,0.1713911089,0.0,2149500000,199000000,2149500000,29700000,2149500000,19401800000,150900000,150900000,191000000,1448700000,0.069579459,1419000000,0.0681530008,-121200000,1297800000,0.0623318989,309200000,988600000,0.0474813648,7.14,7.04,138500000,140500000,https://www.sec.gov/Archives/edgar/data/1402057/000140205722000020/0001402057-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205722000020/cdw-20211231.htm,1.0
2020-12-31,CDW,USD,0001402057,2021-02-26,2021-02-26 16:02:24,2020,FY,18467500000,15257400000,3210100000,0.1738242859,0.0,2030900000,191000000,2030900000,-22000000,2030900000,17288300000,154900000,154900000,425000000,1157200000,0.0626614322,731600000,0.0396155408,270700000,1002300000,0.0542737241,213800000,788500000,0.0426966292,5.53,5.45,142600000,144800000,https://www.sec.gov/Archives/edgar/data/1402057/000140205721000022/0001402057-21-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205721000022/cdw-20201231.htm,1.0
2019-12-31,CDW,USD,0001402057,2020-02-28,2020-02-28 16:33:20,2019,FY,18032400000,14992500000,3039900000,0.1685798895,0.0,1713100000,193200000,1906300000,-24500000,1906300000,16898800000,159400000,159400000,260000000,1109100000,0.0615059559,842000000,0.0466937291,107700000,949700000,0.0526663117,212900000,736800000,0.0408597857,5.08,4.99,145100000,147800000,https://www.sec.gov/Archives/edgar/data/1402057/000140205720000042/0001402057-20-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205720000042/cdw-20191231x10k.htm,1.0
2023-12-31,BIIB,USD,0000875045,2024-02-13,2024-02-13 07:07:23,2023,FY,9835600000,2533400000,7302200000,0.7424254748,2462000000.0,2478300000,71400000,2549700000,-3500000,5471100000,8004500000,276500000,246900000,494800000,2598900000,0.2642340071,1296800000,0.1318475741,-563900000,1296800000,0.1318475741,135300000,1161100000,0.1180507544,8.02,7.97,144700000,145600000,https://www.sec.gov/Archives/edgar/data/875045/000087504524000004/0000875045-24-000004-index.htm,https://www.sec.gov/Archives/edgar/data/875045/000087504524000004/exhibit991-q42023pressrele.htm,1.0
2022-12-31,BIIB,USD,0000875045,2023-02-15,2023-02-15 16:24:20,2022,FY,10173400000,2278300000,7895100000,0.7760532369,2231100000.0,2349500000,54100000,2403600000,358500000,4993200000,7271500000,89300000,246600000,518700000,2686100000,0.2640316905,2320200000,0.2280653469,1271600000,3591800000,0.3530579747,632800000,3046900000,0.2994967268,20.97,20.87,145300000,146000000,https://www.sec.gov/Archives/edgar/data/875045/000087504523000009/0000875045-23-000009-index.htm,https://www.sec.gov/Archives/edgar/data/875045/000087504523000009/biib-20221231.htm,1.0
2021-12-31,BIIB,USD,0000875045,2022-02-03,2022-02-03 17:24:29,2021,FY,10981700000,2109700000,8872000000,0.8078894889,2501200000.0,2575600000,98700000,2674300000,888500000,6064000000,8173700000,11000000,253600000,487300000,3656600000,0.3329721264,2840700000,0.258675797,-1095500000,1745200000,0.1589189288,52500000,1556100000,0.1416993726,10.44,10.4,149100000,149600000,https://www.sec.gov/Archives/edgar/data/875045/000087504522000007/0000875045-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/875045/000087504522000007/biib-20211231.htm,1.0
2020-12-31,BIIB,USD,0000875045,2021-02-03,2021-02-03 16:30:07,2020,FY,13444600000,1805200000,11639400000,0.8657304792,3990900000.0,2392700000,111800000,2504500000,697700000,7193100000,8998300000,42000000,222500000,457000000,4807300000,0.3575636315,4550100000,0.3384332743,497400000,5047500000,0.3754295405,992300000,4000600000,0.2975618464,24.86,24.8,160900000,161300000,https://www.sec.gov/Archives/edgar/data/875045/000087504521000010/0000875045-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/875045/000087504521000010/biib-20201231.htm,1.0
2019-12-31,BIIB,USD,0000875045,2020-02-06,2020-02-06 16:32:39,2019,FY,14377900000,1955400000,12422500000,0.8639996105,2280600000.0,2295500000,79200000,2374700000,731500000,5386800000,7342200000,120000000,187400000,464600000,7518700000,0.5229345036,7042600000,0.4898211839,83300000,7125900000,0.4956147977,1158000000,5888500000,0.4095521599,31.47,31.42,187100000,187400000,https://www.sec.gov/Archives/edgar/data/875045/000087504520000005/0000875045-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/875045/000087504520000005/biib-20191231x10k.htm,1.0
2023-12-31,GFS,USD,0001709048,2024-04-29,2024-04-29 07:15:26,2023,FY,7392000000,5291000000,2101000000,0.2842261905,428000000.0,448000000,25000000,473000000,21000000,901000000,6192000000,149000000,101000000,1451000000,2651000000,0.3586309524,1200000000,0.1623376623,-116000000,1084000000,0.1466450216,66000000,1020000000,0.137987013,1.85,1.83,552000000,556000000,https://www.sec.gov/Archives/edgar/data/1709048/000170904824000013/0001709048-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1709048/000170904824000013/gfs-20231231.htm,1.0
2022-12-31,GFS,USD,0001709048,2023-04-14,2023-04-14 16:40:05,2022,FY,8108000000,5869000000,2239000000,0.2761470153,482000000.0,451000000,45000000,496000000,22000000,978000000,6847000000,51000000,60000000,1623000000,2906000000,0.3584114455,1167000000,0.1439319191,365000000,1532000000,0.188949186,86000000,1448000000,0.1785890479,2.69,2.62,539000000,552000000,https://www.sec.gov/Archives/edgar/data/1709048/000170904823000013/0001709048-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1709048/000170904823000013/gfs-20221231.htm,1.0
2021-12-31,GFS,USD,0001709048,2022-03-31,2022-03-31 16:57:37,2021,FY,6585000000,5572000000,1013000000,0.1538344723,478000000.0,545031000,49969000,595000000,-8000000,1073000000,6645000000,5703000,108000000,1618844000,1551000000,0.2355353075,-68000000,-0.0103264996,-108000000,-176000000,-0.0267274108,78000000,-254000000,-0.0385725133,-0.5,-0.5,505758409,505758409,https://www.sec.gov/Archives/edgar/data/1709048/000170904822000008/0001709048-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1709048/000170904822000008/gfs-20211231.htm,1.0
2020-12-31,GFS,USD,0001709048,2020-12-31,2020-12-31 00:00:00,2020,FY,4850505000,5563225000,-712720000,-0.1469372777,475769000.0,287641000,0,287641000,157219000,920629000,6483854000,3098000,132662000,2522514000,1020504000,0.2103912892,-1502010000,-0.3096605405,138883000,-1363127000,-0.2810278517,-12267000,-1350860000,-0.2784988367,-1.35,-1.35,1000000000,1000000000,,,1.0
2019-12-31,GFS,USD,0001709048,2019-12-31,2019-12-31 00:00:00,2019,FY,5812788000,6345032000,-532244000,-0.0915643234,582974000.0,358942000,0,358942000,86686000,1028602000,7373634000,11379000,202780000,2678224000,1183275000,0.2035641073,-1494949000,-0.2571827839,347824000,-1147125000,-0.1973450606,224061000,-1371186000,-0.2358912797,-1.36,-1.36,1008006251,1008006251,,,1.0
2023-12-31,ILMN,USD,0001110803,2024-02-16,2024-02-16 16:21:12,2023,FY,4504000000,1754000000,2750000000,0.6105683837,1330000000.0,0,0,1490000000,1000000,2820000000,4574000000,58000000,77000000,432000000,362000000,0.0803730018,-70000000,-0.0155417407,-1047000000,-1117000000,-0.2480017762,44000000,-1161000000,-0.2577708703,-7.35,-7.35,158000000,158000000,https://www.sec.gov/Archives/edgar/data/1110803/000111080324000010/0001110803-24-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080324000010/ilmn-20231231.htm,1.0
2023-01-01,ILMN,USD,0001110803,2023-02-17,2023-02-17 16:06:30,2022,FY,4584000000,1612000000,2972000000,0.6483420593,1321000000.0,0,0,1297000000,-157000000,2618000000,4230000000,11000000,26000000,394000000,4887000000,1.0660994764,-4179000000,-0.9116492147,-157000000,-4336000000,-0.9458987784,68000000,-4404000000,-0.9607329843,-28.05,-28.05,157000000,157000000,https://www.sec.gov/Archives/edgar/data/1110803/000111080323000023/0001110803-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080323000023/ilmn-20230101.htm,1.0
2022-01-02,ILMN,USD,0001110803,2022-02-18,2022-02-18 15:11:17,2021,FY,4526000000,1372000000,3154000000,0.6968625718,1185000000.0,0,0,2092000000,1007000000,3277000000,4649000000,61000000,61000000,251000000,-123000000,-0.0271763146,-123000000,-0.0271763146,1007000000,884000000,0.1953159523,122000000,762000000,0.1683605833,5.08,5.05,150000000,151000000,https://www.sec.gov/Archives/edgar/data/1110803/000111080322000013/0001110803-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080322000013/ilmn-20220102.htm,1.0
2021-01-03,ILMN,USD,0001110803,2021-02-17,2021-02-16 19:16:24,2020,FY,3239000000,1036000000,2203000000,0.6801481939,682000000.0,0,0,941000000,276000000,1623000000,2659000000,41000000,49000000,187000000,580000000,0.1790676135,580000000,0.1790676135,276000000,856000000,0.2642790985,200000000,656000000,0.2025316456,4.46,4.43,147000000,148000000,https://www.sec.gov/Archives/edgar/data/1110803/000111080321000015/0001110803-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080321000015/ilmn-20210103.htm,1.0
2019-12-29,ILMN,USD,0001110803,2020-02-11,2020-02-10 20:20:21,2019,FY,3543000000,1076000000,2467000000,0.6963025684,647000000.0,0,0,835000000,133000000,1482000000,2558000000,75000000,52000000,188000000,985000000,0.2780129833,985000000,0.2780129833,133000000,1118000000,0.3155517923,128000000,1002000000,0.282811177,6.82,6.72,147000000,149000000,https://www.sec.gov/Archives/edgar/data/1110803/000111080320000018/0001110803-20-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080320000018/form10-k2019classic.htm,1.0
2023-12-31,WBD,USD,0001437107,2024-02-23,2024-02-23 17:10:16,2023,FY,41331000000,32516000000,8815000000,0.2132781689,0.0,996000000,8700000000,9425000000,-27000000,9425000000,41941000000,179000000,2262000000,7985000000,7375000000,0.1784374924,-610000000,-0.0147588977,-3253000000,-3863000000,-0.0934649537,-784000000,-3126000000,-0.0756333019,-1.28,-1.28,2436000000,2436000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000017/0001437107-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710724000017/wbd-20231231.htm,1.0
2022-12-31,WBD,USD,0001437107,2023-02-24,2023-02-24 16:09:13,2022,FY,33817000000,20442000000,13375000000,0.3955111335,0.0,1154000000,8524000000,9678000000,7193000000,16871000000,37313000000,1293000000,1777000000,7193000000,17772000000,0.5255344945,-3582000000,-0.1059230565,-5378000000,-8960000000,-0.2649554958,-1663000000,-7297000000,-0.215779046,-3.76,-3.76,1940000000,1940000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000019/0001437107-23-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710723000019/disca-20221231.htm,1.0
2021-12-31,WBD,USD,0001437107,2022-02-24,2022-02-24 14:14:26,2021,FY,12191000000,4620000000,7571000000,0.6210319088,0.0,-2199000000,6215000000,4016000000,1582000000,5598000000,10218000000,18000000,633000000,1582000000,7120000000,0.5840374046,2012000000,0.1650397834,-579000000,1433000000,0.1175457305,236000000,1006000000,0.0825198917,1.8,1.53,507000000,668000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/0001437107-22-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000031/disca-20211231.htm,1.0
2020-12-31,WBD,USD,0001437107,2021-02-22,2021-02-22 15:46:53,2020,FY,10671000000,3860000000,6811000000,0.638271952,0.0,-2861000000,5583000000,2722000000,1359000000,4081000000,7941000000,10000000,648000000,1359000000,6982000000,0.654296692,2515000000,0.2356855028,-787000000,1728000000,0.1619342142,373000000,1219000000,0.1142348421,2.14,1.8,510000000,677000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/0001437107-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710721000018/disca-20201231.htm,1.0
2019-12-31,WBD,USD,0001437107,2020-02-27,2020-02-27 15:21:02,2019,FY,11144000000,3819000000,7325000000,0.657304379,0.0,-3256000000,6044000000,2788000000,1347000000,4135000000,7954000000,22000000,677000000,1347000000,7380000000,0.6622397703,3009000000,0.2700107681,-715000000,2294000000,0.205850682,81000000,2069000000,0.1856604451,3.45,2.86,535000000,717000000,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/0001437107-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1437107/000143710720000006/disca-2019123110kq4.htm,1.0
2024-01-31,MDB,USD,0001441816,2024-03-15,2024-03-15 16:11:42,2024,FY,1683011000,424485000,1258526000,0.7477823971,515940000.0,193558000,782760000,976318000,-635000,1492258000,1916743000,80238000,-9387000,32125000,-233732000,-0.138877286,-233732000,-0.138877286,70216000,-163516000,-0.0971568219,13084000,-176600000,-0.1049309838,-2.48,-2.48,71248982,71248982,https://www.sec.gov/Archives/edgar/data/1441816/000144181624000049/0001441816-24-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1441816/000144181624000049/mdb-20240131.htm,1.0
2023-01-31,MDB,USD,0001441816,2023-03-17,2023-03-17 16:12:05,2023,FY,1284040000,349304000,934736000,0.7279648609,421692000.0,160498000,699201000,859699000,13401000,1281391000,1630695000,24948000,9797000,29182000,-317473000,-0.2472454129,-346655000,-0.2699721192,13401000,-333254000,-0.2595355285,12144000,-345398000,-0.2689931778,-5.03,-5.03,68628267,68628267,https://www.sec.gov/Archives/edgar/data/1441816/000144181623000027/0001441816-23-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1441816/000144181623000027/mdb-20230131.htm,1.0
2022-01-31,MDB,USD,0001441816,2022-03-18,2022-03-18 16:10:01,2022,FY,873782000,259492000,614290000,0.7030243241,308820000.0,122944000,471890000,594834000,-13525000,903654000,1163146000,926000,11316000,24455000,-264909000,-0.3031751627,-289364000,-0.3311626928,-13525000,-302889000,-0.3466413819,3977000,-306866000,-0.3511928605,-4.75,-4.75,64563032,64563032,https://www.sec.gov/Archives/edgar/data/1441816/000144181622000059/0001441816-22-000059-index.htm,https://www.sec.gov/Archives/edgar/data/1441816/000144181622000059/mdb-20220131.htm,1.0
2021-01-31,MDB,USD,0001441816,2021-03-22,2021-03-22 16:40:31,2021,FY,590380000,177076000,413304000,0.7000643653,205161000.0,92347000,325100000,417447000,-53389000,622608000,799684000,4569000,56107000,20557000,-184772000,-0.3129713066,-209304000,-0.3545242047,-53389000,-262693000,-0.4449557912,4251000,-266944000,-0.4521562384,-4.53,-4.53,58984604,58984604,https://www.sec.gov/Archives/edgar/data/1441816/000144181621000051/0001441816-21-000051-index.htm,https://www.sec.gov/Archives/edgar/data/1441816/000144181621000051/mdb-20210131.htm,1.0
